frame_index,stamp_ns,tracking_state,method,pair_type,extract_a_ms,extract_b_ms,preprocess_a_ms,preprocess_b_ms,bpu_queue_a_ms,bpu_queue_b_ms,bpu_a_ms,bpu_b_ms,postprocess_a_ms,postprocess_b_ms,keypoints_a,keypoints_b,extraction_wall_ms,match_ms,geometry_ms,end_to_end_pair_ms,matches,ransac_inliers,strict_inliers,strict_inlier_ratio,strict_grid_coverage,median_vertical_error_px,median_disparity_px,fine_total_ms,fine_preprocess_ms,fine_bpu_queue_ms,fine_bpu_ms,fine_postprocess_ms,photometric_inliers,photometric_inlier_ratio,photometric_grid_coverage,patch_ncc_median,patch_ncc_p10,photometric_ms
70,2576211494853,1,orb_cpu,stereo,63.714810,65.396024,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,599,65.912317,10.218869,2.023674,78.154860,408,369,367,0.899510,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,354,0.867647,0.333333,0.932087,0.623808,7.796195
71,2576301492853,1,xfeat_star_coarse,stereo,40.380352,22.868039,4.665100,4.615724,16.582601,0.001166,17.714188,16.562684,1.418130,1.688131,600,600,40.657061,1.375339,0.231792,42.264192,349,349,349,1.000000,0.958333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,165,0.472779,0.708333,0.493194,-0.188361,6.285856
71,2576301492853,1,xfeat_star_fine,stereo,40.380352,22.868039,4.665100,4.615724,16.582601,0.001166,17.714188,16.562684,1.418130,1.688131,600,600,40.657061,1.375339,0.335127,53.526442,340,340,339,0.997059,0.958333,0.000000,1.466553,11.158915,0.246584,0.000542,9.765743,1.145879,195,0.573529,0.812500,0.611790,-0.070094,5.388352
71,2576301492853,1,orb_cpu,stereo,61.744594,64.729063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.099106,9.639534,2.650717,77.389357,424,370,367,0.865566,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,350,0.825472,0.333333,0.929648,0.569531,8.281988
71,2576301492853,1,xfeat_guided,temporal,38.196302,40.380352,3.929764,4.665100,15.903432,16.582601,16.696767,17.714188,1.666131,1.418130,600,600,78.576654,3.486137,0.834170,82.896961,384,379,379,0.986979,1.000000,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
71,2576301492853,1,orb_cpu,temporal,63.714810,61.744594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,125.459404,10.506621,0.702378,136.668403,522,516,516,0.988506,0.354167,0.000000,nan,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,nan,nan,0.000000
80,2577201491645,1,xfeat_star_coarse,stereo,23.144582,38.459178,4.774142,4.636142,0.000583,16.879727,16.868852,15.465971,1.500797,1.477130,600,600,39.112472,1.396797,0.395168,40.904437,350,350,350,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,187,0.534286,0.770833,0.540686,-0.115206,5.536269
80,2577201491645,1,xfeat_star_fine,stereo,23.144582,38.459178,4.774142,4.636142,0.000583,16.879727,16.868852,15.465971,1.500797,1.477130,600,600,39.112472,1.396797,1.133587,59.223168,337,337,335,0.994065,0.979167,0.000000,1.538574,17.580312,0.238584,0.000584,11.958917,5.382061,203,0.602374,0.812500,0.650341,0.037145,18.664608
80,2577201491645,1,orb_cpu,stereo,64.038311,65.201815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,600,600,65.480149,20.172072,3.318553,88.970774,408,363,361,0.884804,0.333333,0.000000,1.727997,0.000000,0.000000,0.000000,0.000000,0.000000,344,0.843137,0.333333,0.937758,0.611902,7.731736
81,2577291484020,1,xfeat_star_coarse,stereo,37.227174,21.718077,4.713183,4.671183,15.549639,0.000709,15.497805,15.527346,1.466172,1.518548,600,600,37.518717,1.618923,0.350376,39.488016,335,335,335,1.000000,0.979167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,178,0.531343,0.729167,0.566930,-0.190701,6.576065
